0x00431070|LO|1|R|Paradigm Name|GEMS_PARM_01
0x00431071|ST|1|R|Paradigm Description|GEMS_PARM_01
0x00431072|UI|1|R|Paradigm UID|GEMS_PARM_01
0x00431073|US|1|K|Experiment Type|GEMS_PARM_01
0x00431074|US|1|K|#rest volumes|GEMS_PARM_01
0x00431075|US|1|K|#active volumes|GEMS_PARM_01
0x00431076|US|1|K|#dummy scans|GEMS_PARM_01
0x00431077|SH|1|R|Application Name|GEMS_PARM_01
0x00431078|SH|1|R|Application Version|GEMS_PARM_01
0x00431079|US|1|K|Slices Per Volume|GEMS_PARM_01
0x0043107a|US|1|K|Expected Time Points|GEMS_PARM_01
0x0043107b|FL|1-n|K|Regressor Values|GEMS_PARM_01
0x0043107c|FL|1|K|Delay after slice group|GEMS_PARM_01
0x0043107d|US|1|K|Recon mode flag word|GEMS_PARM_01
0x0043107e|LO|1-n|R|PACC specific information|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x0043107f|DS|1-n|R|Reserved|GEMS_PARM_01
0x0043107f|DS|1-n|R|Grad Shim Values|GEMS_PARM_01
# End|||||
0x00431080|LO|1-n|R|Coil ID Name|GEMS_PARM_01
0x00431081|LO|1|R|GE Coil Name|GEMS_PARM_01
0x00431082|LO|1-n|R|System Configuration Information|GEMS_PARM_01
0x00431083|DS|1-2|K|Asset R Factors|GEMS_PARM_01
0x00431084|LO|5|R|Additional Asset Data|GEMS_PARM_01
0x00431085|UT|1|X|Debug Data (text format)|GEMS_PARM_01
0x00431086|OB|1|X|Debug Data (binary format)|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x00431087|UT|1|R|Software Versions Long|GEMS_PARM_01
0x00431087|UT|1|R|Reserved|GEMS_PARM_01
# End|||||
0x00431088|UI|1|R|PURE Acquisition Calibration Series UID|GEMS_PARM_01
0x00431089|LO|3|R|"Governing Body, dB/dt, and SAR definition"|GEMS_PARM_01
0x0043108a|CS|1|R|Private In-Plane Phase Encoding Direction|GEMS_PARM_01
0x0043108b|OB|1|X|FMRI Binary Data Block|GEMS_PARM_01
0x0043108c|DS|6|R|Voxel Location|GEMS_PARM_01
0x0043108d|DS|7n|R|SAT Band Locations|GEMS_PARM_01
0x0043108e|DS|3|R|Spectro Prescan Values|GEMS_PARM_01
0x0043108f|DS|3|R|Spectro Parameters|GEMS_PARM_01
0x00431090|LO|1-n|R|SAR Definition|GEMS_PARM_01
0x00431091|DS|1-n|K|SAR value|GEMS_PARM_01
0x00431092|LO|1|X|Image Error Text|GEMS_PARM_01
0x00431093|DS|1-n|K|Spectro Quantitation Values|GEMS_PARM_01
0x00431094|DS|1-n|K|Spectro Ratio Values|GEMS_PARM_01
0x00431095|LO|1|R|Prescan Reuse String|GEMS_PARM_01
0x00431096|CS|1|R|Content Qualification|GEMS_PARM_01
0x00431097|LO|8|R|Image Filtering Parameters|GEMS_PARM_01
0x00431098|UI|1|R|ASSET Acquisition Calibration Series UID|GEMS_PARM_01
0x00431099|LO|1-n|R|Extended Options|GEMS_PARM_01
0x0043109a|IS|1|K|Rx Stack Identification|GEMS_PARM_01
0x0043109b|DS|1|K|NPW factor|GEMS_PARM_01
0x0043109c|OB|1|X|Research Tag 1|GEMS_PARM_01
0x0043109d|OB|1|X|Research Tag 2|GEMS_PARM_01
0x0043109e|OB|1|X|Research Tag 3|GEMS_PARM_01
0x0043109f|OB|1|X|Research Tag 4|GEMS_PARM_01
0x004310a0|SQ|1|X|Spectroscopy Pixel Sequence|GEMS_PARM_01
0x004310a1|SQ|1|X|Spectroscopy Default Display Sequence|GEMS_PARM_01
# Start|Duplicate to enter an alias||||
0x004310a2|DS|1-n|R|MEG Data|GEMS_PARM_01
0x004310a2|DS|1-n|R|MEF Data|GEMS_PARM_01
# End|||||
0x004310a3|CS|1|R|ASL Contrast technique|GEMS_PARM_01
0x004310a4|LO|1|R|Detailed text for ASL labeling technique|GEMS_PARM_01
0x004310a5|IS|1|K|Duration of the label or control pulse|GEMS_PARM_01
0x004310a6|DS|1|K|Offset frequency value for FastB1map|GEMS_PARM_01
0x004310a7|DS|1|K|Motion Encoding Factor|GEMS_PARM_01
0x004310a8|DS|3|K|"Dual Drive Mode, Amplitude Attentuation and Phase Offset"|GEMS_PARM_01
#|||||
0x20010010|LO|1|X|Private Creator ID|BrainWave: 1.2.840.113819.3
0x20011010|UI|1|R|DICOM Implementation UID|BrainWave: 1.2.840.113819.3
0x10011011|SH|1|R|DICOM Implementation Version|BrainWave: 1.2.840.113819.3
0x20011012|UI|1|R|Within-DICOM-Implementation SOP Instance UID|BrainWave: 1.2.840.113819.3
0x20011013|SH|1|R|Application Name|BrainWave: 1.2.840.113819.3
0x20011014|SH|1|R|Application Version|BrainWave: 1.2.840.113819.3
0x20011015|SH|1|R|Compatibility Version|BrainWave: 1.2.840.113819.3
0x20011021|UI|1-n|R|Referenced Series UID|BrainWave: 1.2.840.113819.3
0x20011031|US|1|K|Number of Objects Averaged|BrainWave: 1.2.840.113819.3
0x20011041|US|1|K|Number of Expected Time Points|BrainWave: 1.2.840.113819.3
0x20011051|US|1|K|Number of Slices Per Volume|BrainWave: 1.2.840.113819.3
0x20011060|US|1|K|BW Image Type|BrainWave: 1.2.840.113819.3
0x20011061|US|1|K|Experiment Type|BrainWave: 1.2.840.113819.3
0x20011071|UI|1|R|Paradigm UID|BrainWave: 1.2.840.113819.3
0x20011072|LO|1|R|Paradigm Name|BrainWave: 1.2.840.113819.3
0x20011073|ST|1|R|Paradigm Description|BrainWave: 1.2.840.113819.3
0x20011080|OB|1|X|Contrast|BrainWave: 1.2.840.113819.3
0x20011081|FL|1-n|K|Regressor Values|BrainWave: 1.2.840.113819.3
0x20011086|US|1|K|Number of Degrees of Freedom|BrainWave: 1.2.840.113819.3
0x2001108a|FL|1|K|Z Threshold|BrainWave: 1.2.840.113819.3
0x2001108b|FL|1|K|p Threshold|BrainWave: 1.2.840.113819.3
0x20011090|OB|1|X|Processing Parameters|BrainWave: 1.2.840.113819.3
0x20011091|OB|1|X|Motion Plot|BrainWave: 1.2.840.113819.3
0x20011092|OB|1|X|ROIs|BrainWave: 1.2.840.113819.3
0x20011093|OB|1|X|Tracts|BrainWave: 1.2.840.113819.3
0x20011094|OB|1|X|Report|BrainWave: 1.2.840.113819.3
0x20011095|OB|1|X|Response Data|BrainWave: 1.2.840.113819.3
0x200110a0|FL|1-n|K|Motion Parameters|BrainWave: 1.2.840.113819.3
0x200110a1|FL|1-n|K|Registration Parameters|BrainWave: 1.2.840.113819.3
0x200110a2|FL|1-n|K|Subject Data|BrainWave: 1.2.840.113819.3
0x200110b0|OB|1|X|DTI Parameters|BrainWave: 1.2.840.113819.3
0x200110c0|OB|1|X|Paradigm Info|BrainWave: 1.2.840.113819.3
#|||||
0x70010010|LO|1|X|GEHC Private Creator ID|GEMS_MR_RAW_01
0x70011001|OB|1|X|rdb_hdr_rec|GEMS_MR_RAW_01
0x70011002|OB|1|X|rdb_hdr_per_pass_tab|GEMS_MR_RAW_01
0x70011003|OB|1|X|rdr_hdr_unlock_raw|GEMS_MR_RAW_01
0x70011004|OB|1|X|rdb_hdr_data_acq_tab|GEMS_MR_RAW_01
0x70011005|OB|1|X|rdb_hdr_nex_tab|GEMS_MR_RAW_01
0x70011006|OB|1|X|rdb_hdr_nex_abort_tab|GEMS_MR_RAW_01
0x70011007|OB|1|X|rdb_hdr_tool|GEMS_MR_RAW_01
0x70011008|OB|1|X|rdb_raw_data|GEMS_MR_RAW_01
0x70011009|OB|1|X|SSP save|GEMS_MR_RAW_01
0x7001100a|OB|1|X|UDA save|GEMS_MR_RAW_01
0x7001100b|OB|1|X|rdb_chemsat_data|GEMS_MR_RAW_01
#|||||
0x00510010|LO|1|K|GEHC Private Creator ID|GEMS_FUNCTOOL_01
0x00511001|LO|1|R|Functional Proc Group Name|GEMS_FUNCTOOL_01
0x00511002|LO|1|R|Functional Processing Name|GEMS_FUNCTOOL_01
0x00511003|SL|1|K|Bias of Functional Image|GEMS_FUNCTOOL_01
0x00511004|FL|1|K|Scale of Functional Image|GEMS_FUNCTOOL_01
0x00511005|SL|1|K|Length of Parameters String|GEMS_FUNCTOOL_01
0x00511006|LT|1|R|"Store Parameters string, delimited by character ESC=0x1b (27)"|GEMS_FUNCTOOL_01
0x00511007|LO|1|R|Functional Image Version|GEMS_FUNCTOOL_01
0x00511008|SL|1|K|Store Color Ramp|GEMS_FUNCTOOL_01
0x00511009|SL|1|K|Store Width of Functional Image|GEMS_FUNCTOOL_01
0x0051100a|SL|1|K|Store level of Functional Image|GEMS_FUNCTOOL_01
0x0051100b|FL|1|K|Store B-Value with Functional Image|GEMS_FUNCTOOL_01
0x0051100c|LO|1|R|Analysis Package|GEMS_FUNCTOOL_01
# GEMS/GE_PT.txt
#Tag|VR|VM|Code|Description|Private Creator
#|||||
@|GE PT||||
0x00090010|LO|1|K|GEHC Private Creator ID|GEMS_PETD_01
0x00091001|LO|2|R|GE Discovery PET Implementation Version Name|GEMS_PETD_01
0x00091002|LO|1|X|PET patient_id|GEMS_PETD_01
0x00091003|SH|1|K|PET compatible_version|GEMS_PETD_01
0x00091004|SH|1|K|PET Patient.software_version|GEMS_PETD_01
0x00091005|DT|1|R|PET patient_datetime|GEMS_PETD_01
0x00091006|SL|1|K|PET type|GEMS_PETD_01
0x00091007|UI|1|R|PET exam_id|GEMS_PETD_01
0x00091008|SH|1|R|PET compatible_version|GEMS_PETD_01
0x00091009|SH|1|R|PET software_version|GEMS_PETD_01
0x0009100a|UI|1|R|PET scan_id|GEMS_PETD_01
0x0009100b|SH|1|R|PET compatible_version|GEMS_PETD_01
0x0009100c|SH|1|R|PET software_version|GEMS_PETD_01
0x0009100d|DT|1|R|PET scan_datetime|GEMS_PETD_01
0x0009100e|DT|1|R|PET scan_ready|GEMS_PETD_01
0x0009100f|ST|1|R|PET scan_description|GEMS_PETD_01
0x00091010|LO|1|X|PET hospital_name|GEMS_PETD_01
0x00091011|LO|1|R|PET scanner_desc|GEMS_PETD_01
0x00091012|LO|1|R|PET manufacturer|GEMS_PETD_01
0x00091013|UI|1|R|PET for_identifier|GEMS_PETD_01
0x00091014|LO|1|R|PET landmark_name|GEMS_PETD_01
0x00091015|SH|1|R|PET landmark_abbrev|GEMS_PETD_01
0x00091016|SL|1|K|PET patient_position|GEMS_PETD_01
0x00091017|SL|1|K|PET scan_perspective|GEMS_PETD_01
0x00091018|SL|1|K|PET scan_type|GEMS_PETD_01
0x00091019|SL|1|K|PET scan_mode|GEMS_PETD_01
0x0009101a|SL|1|K|PET start_condition|GEMS_PETD_01
0x0009101b|SL|1|K|PET start_cond_data|GEMS_PETD_01
0x0009101c|SL|1|K|PET sel_stop_cond|GEMS_PETD_01
0x0009101d|SL|1|K|PET sel_stop_cond_data|GEMS_PETD_01
0x0009101e|SL|1|K|PET collect_deadtime|GEMS_PETD_01
0x0009101f|SL|1|K|PET collect_singles|GEMS_PETD_01
0x00091020|SL|1|K|PET collect_countrate|GEMS_PETD_01
0x00091021|SL|1|K|PET countrate_period|GEMS_PETD_01
0x00091022|SL|1|K|PET delayed_events|GEMS_PETD_01
0x00091023|SL|1|K|PET delayed_bias|GEMS_PETD_01
0x00091024|SL|1|K|PET word_size|GEMS_PETD_01
0x00091025|SL|1|K|PET axial_acceptance|GEMS_PETD_01
0x00091026|SL|1|K|PET axial_angle_3d|GEMS_PETD_01
0x00091027|SL|1|K|PET theta_compression|GEMS_PETD_01
0x00091028|SL|1|K|PET axial_compression|GEMS_PETD_01
0x00091029|FL|1|K|PET gantry_tilt_angle|GEMS_PETD_01
0x0009102a|SL|1|K|PET collimation|GEMS_PETD_01
0x0009102b|SL|1|K|PET scan_fov|GEMS_PETD_01
0x0009102c|SL|1|K|PET axial_fov|GEMS_PETD_01
0x0009102d|SL|1|K|PET event_separation|GEMS_PETD_01
0x0009102e|SL|1|K|PET mask_width|GEMS_PETD_01
0x0009102f|SL|1|K|PET binning_mode|GEMS_PETD_01
0x00091030|SL|1|K|PET trig_rej_method|GEMS_PETD_01
0x00091031|SL|1|K|PET number_for_reject|GEMS_PETD_01
0x00091032|SL|1|K|PET lower_reject_limit|GEMS_PETD_01
0x00091033|SL|1|K|PET upper_reject_limit|GEMS_PETD_01
0x00091034|SL|1|K|PET triggers_acquired|GEMS_PETD_01
0x00091035|SL|1|K|PET triggers_rejected|GEMS_PETD_01
0x00091036|LO|1|R|PET tracer_name|GEMS_PETD_01
0x00091037|LO|1|R|PET batch_description|GEMS_PETD_01
0x00091038|FL|1|K|PET tracer_activity|GEMS_PETD_01
0x00091039|DT|1|R|PET meas_datetime|GEMS_PETD_01
0x0009103a|FL|1|K|PET pre_inj_volume|GEMS_PETD_01
0x0009103b|DT|1|R|PET admin_datetime|GEMS_PETD_01
0x0009103c|FL|1|K|PET post_inj_activity|GEMS_PETD_01
0x0009103d|DT|1|R|PET post_inj_datetime|GEMS_PETD_01
0x0009103e|SH|1|R|PET radionuclide_name|GEMS_PETD_01
0x0009103f|FL|1|K|PET half_life|GEMS_PETD_01
0x00091040|FL|1|K|PET positron_fraction|GEMS_PETD_01
0x00091041|SL|1|K|PET source1_holder|GEMS_PETD_01
0x00091042|FL|1|K|PET source1_activity|GEMS_PETD_01
0x00091043|DT|1|R|PET source1_meas_dt|GEMS_PETD_01
0x00091044|SH|1|R|PET source1_radnuclide|GEMS_PETD_01
0x00091045|FL|1|K|PET source1_half_life|GEMS_PETD_01
0x00091046|SL|1|K|PET source2_holder|GEMS_PETD_01
0x00091047|FL|1|K|PET source2_activity|GEMS_PETD_01
0x00091048|DT|1|R|PET source2_meas_dt|GEMS_PETD_01
0x00091049|SH|1|K|PET source2_radnuclide|GEMS_PETD_01
0x0009104a|FL|1|K|PET source2_half_life|GEMS_PETD_01
0x0009104b|SL|1|K|PET source_speed|GEMS_PETD_01
0x0009104c|FL|1|K|PET source_location|GEMS_PETD_01
0x0009104d|SL|1|K|PET emission_present|GEMS_PETD_01
0x0009104e|SL|1|K|PET lower_axial_acc|GEMS_PETD_01
0x0009104f|SL|1|K|PET upper_axial_acc|GEMS_PETD_01
0x00091050|SL|1|K|PET lower_coinc_limit|GEMS_PETD_01
0x00091051|SL|1|K|PET upper_coinc_limit|GEMS_PETD_01
0x00091052|SL|1|K|PET coinc_delay_offset|GEMS_PETD_01
0x00091053|SL|1|K|PET coinc_output_mode|GEMS_PETD_01
0x00091054|SL|1|K|PET upper_energy_limit|GEMS_PETD_01
0x00091055|SL|1|K|PET lower_energy_limit|GEMS_PETD_01
0x00091056|UI|1|R|PET normal_cal_id|GEMS_PETD_01
0x00091057|UI|1|R|PET normal_2d_cal_id|GEMS_PETD_01
0x00091058|UI|1|R|PET blank_cal_id|GEMS_PETD_01
0x00091059|UI|1|R|PET wc_cal_id|GEMS_PETD_01
0x0009105a|SL|1|K|PET derived|GEMS_PETD_01
0x0009105b|LO|1|R|PET contrast_agent|GEMS_PETD_01
0x0009105c|UI|1|R|PET frame_id|GEMS_PETD_01
0x0009105d|UI|1|R|PET scan_id|GEMS_PETD_01
0x0009105e|UI|1|R|PET exam_id|GEMS_PETD_01
0x0009105f|LO|1|X|PET patient_id|GEMS_PETD_01
0x00091060|SH|1|R|PET compatible_version|GEMS_PETD_01
0x00091061|SH|1|R|PET software_version|GEMS_PETD_01
0x00091062|ST|1|R|PET where_is_frame|GEMS_PETD_01
0x00091063|SL|1|K|PET frame_size|GEMS_PETD_01
0x00091064|SL|1|K|PET file_exists|GEMS_PETD_01
0x00091065|SL|1|K|PET patient_entry|GEMS_PETD_01
0x00091066|FL|1|K|PET table_height|GEMS_PETD_01
0x00091067|FL|1|K|PET table_z_position|GEMS_PETD_01
0x00091068|DT|1|R|PET landmark_datetime|GEMS_PETD_01
0x00091069|SL|1|K|PET slice_count|GEMS_PETD_01
0x0009106a|FL|1|K|PET start_location|GEMS_PETD_01
0x0009106b|SL|1|K|PET acq_delay|GEMS_PETD_01
0x0009106c|DT|1|R|PET acq_start|GEMS_PETD_01
0x0009106d|SL|1|K|PET acq_duration|GEMS_PETD_01
0x0009106e|SL|1|K|PET acq_bin_dur|GEMS_PETD_01
0x0009106f|SL|1|K|PET acq_bin_start|GEMS_PETD_01
0x00091070|SL|1|K|PET actual_stop_cond|GEMS_PETD_01
0x00091071|FD|1|K|PET total_prompts|GEMS_PETD_01
0x00091072|FD|1|K|PET total_delays|GEMS_PETD_01
0x00091073|SL|1|K|PET frame_valid|GEMS_PETD_01
0x00091074|SL|1|K|PET validity_info|GEMS_PETD_01
0x00091075|SL|1|K|PET archived|GEMS_PETD_01
0x00091076|SL|1|K|PET compression|GEMS_PETD_01
0x00091077|SL|1|K|PET uncompressed_size|GEMS_PETD_01
0x00091078|SL|1|K|PET accum_bin_dur|GEMS_PETD_01
0x00091079|SH|1|R|PET compatible_version|GEMS_PETD_01
0x0009107a|SH|1|R|PET software_version|GEMS_PETD_01
0x0009107b|DT|1|R|PET is_datetime|GEMS_PETD_01
0x0009107c|SL|1|K|PET is_source|GEMS_PETD_01
0x0009107d|SL|1|K|PET is_contents|GEMS_PETD_01
0x0009107e|SL|1|K|PET is_type|GEMS_PETD_01
0x0009107f|DS|1|K|PET is_reference|GEMS_PETD_01
0x00091080|SL|1|K|PET multi_patient|GEMS_PETD_01
0x00091081|SL|1|K|PET number_of_normals|GEMS_PETD_01
0x00091082|UI|1|R|PET color_map_id|GEMS_PETD_01
0x00091083|SL|1|K|PET window_level_type|GEMS_PETD_01
0x00091084|FL|1|K|PET rotate|GEMS_PETD_01
0x00091085|SL|1|K|PET flip|GEMS_PETD_01
0x00091086|FL|1|K|PET zoom|GEMS_PETD_01
0x00091087|SL|1|K|PET pan_x|GEMS_PETD_01
0x00091088|SL|1|K|PET pan_y|GEMS_PETD_01
0x00091089|FL|1|K|PET window_level_min|GEMS_PETD_01
0x0009108a|FL|1|K|PET window_level_max|GEMS_PETD_01
0x0009108b|SL|1|K|PET recon_method|GEMS_PETD_01
0x0009108c|SL|1|K|PET attenuation|GEMS_PETD_01
0x0009108d|FL|1|K|PET atten_coefficient|GEMS_PETD_01
0x0009108e|SL|1|K|PET bp_filter|GEMS_PETD_01
0x0009108f|FL|1|K|PET bp_filter_cutoff|GEMS_PETD_01
0x00091090|SL|1|K|PET bp_filter_order|GEMS_PETD_01
0x00091091|FL|1|K|PET bp_center_l|GEMS_PETD_01
0x00091092|FL|1|K|PET bp_center_p|GEMS_PETD_01
0x00091093|SL|1|K|PET atten_smooth|GEMS_PETD_01
0x00091094|SL|1|K|PET atten_smooth_param|GEMS_PETD_01
0x00091095|SL|1|K|PET angle_smooth_param|GEMS_PETD_01
0x00091096|UI|1|R|PET wellcountercal_id|GEMS_PETD_01
0x00091097|UI|1|R|PET trans_scan_id|GEMS_PETD_01
0x00091098|UI|1|R|PET norm_cal_id|GEMS_PETD_01
0x00091099|UI|1|R|PET blnk_cal_id|GEMS_PETD_01
0x0009109a|FL|1|K|PET cac_edge_threshold|GEMS_PETD_01
0x0009109b|FL|1|K|PET cac_skull_offset|GEMS_PETD_01
0x0009109c|UI|1|R|PET emiss_sub_id|GEMS_PETD_01
0x0009109d|SL|1|K|PET radial_filter_3d|GEMS_PETD_01
0x0009109e|FL|1|K|PET radial_cutoff_3d|GEMS_PETD_01
0x0009109f|SL|1|K|PET axial_filter_3d|GEMS_PETD_01
0x000910a0|FL|1|K|PET axial_cutoff_3d|GEMS_PETD_01
0x000910a1|FL|1|K|PET axial_start|GEMS_PETD_01
0x000910a2|FL|1|K|PET axial_spacing|GEMS_PETD_01
0x000910a3|SL|1|K|PET axial_angles_used|GEMS_PETD_01
0x000910a4|SH|1|R|PET compatible_version|GEMS_PETD_01
0x000910a5|SH|1|R|PET software_version|GEMS_PETD_01
0x000910a6|SL|1|K|PET slice_number|GEMS_PETD_01
0x000910a7|FL|1|K|PET total_counts|GEMS_PETD_01
0x000910a8|OB|1|X|PET other_atts|GEMS_PETD_01
0x000910a9|SL|1|K|PET other_atts_size|GEMS_PETD_01
0x000910aa|SL|1|K|PET archived|GEMS_PETD_01
0x000910ab|FL|1|K|PET bp_center_x|GEMS_PETD_01
0x000910ac|FL|1|K|PET bp_center_y|GEMS_PETD_01
0x000910ad|UI|1|R|PET trans_frame_id|GEMS_PETD_01
0x000910ae|UI|1|R|PET tpluse_frame_id|GEMS_PETD_01
0x000910b1|FL|1|K|PET profile_spacing|GEMS_PETD_01
0x000910b2|SL|1|K|PET ir_num_iterations|GEMS_PETD_01
0x000910b3|SL|1|K|PET ir_num_subsets|GEMS_PETD_01
0x000910b4|FL|1|K|PET ir_recon_fov|GEMS_PETD_01
0x000910b5|SL|1|K|PET ir_corr_model|GEMS_PETD_01
0x000910b6|SL|1|K|PET ir_loop_filter|GEMS_PETD_01
0x000910b7|FL|1|K|PET ir_pre_filt_parm|GEMS_PETD_01
0x000910b8|SL|1|K|PET ir_loop_filt_parm|GEMS_PETD_01
0x000910b9|FL|1|K|PET response_filt_parm|GEMS_PETD_01
0x000910ba|SL|1|K|PET post_filter|GEMS_PETD_01
0x000910bb|FL|1|K|PET post_filt_parm|GEMS_PETD_01
0x000910bc|SL|1|K|PET ir_regularize|GEMS_PETD_01
0x000910bd|FL|1|K|PET regularize_parm|GEMS_PETD_01
0x000910be|SL|1|K|PET ac_bp_filter|GEMS_PETD_01
0x000910bf|FL|1|K|PET ac_bp_filt_cut_off|GEMS_PETD_01
0x000910c0|SL|1|K|PET ac_bp_filt_order|GEMS_PETD_01
0x000910c1|SL|1|K|PET ac_img_smooth|GEMS_PETD_01
0x000910c2|FL|1|K|PET ac_img_smooth_parm|GEMS_PETD_01
0x000910c3|SL|1|K|PET scatter_method|GEMS_PETD_01
0x000910c4|SL|1|K|PET scatter_num_iter|GEMS_PETD_01
0x000910c5|FL|1|K|PET scatter_parm|GEMS_PETD_01
0x000910c6|FL|1|K|PET seg_qc_parm|GEMS_PETD_01
0x000910c7|SL|1|K|PET overlap|GEMS_PETD_01
0x000910c8|UI|1|R|PET ovlp_frm_id|GEMS_PETD_01
0x000910c9|UI|1|R|PET ovlp_trans_frm_id|GEMS_PETD_01
0x000910ca|UI|1|R|PET ovlp_tpulse_frm_id|GEMS_PETD_01
0x000910cb|FL|1|K|PET vqc_x_axis_trans|GEMS_PETD_01
0x000910cc|FL|1|K|PET vqc_x_axis_tilt|GEMS_PETD_01
0x000910cd|FL|1|K|PET vqc_y_axis_trans|GEMS_PETD_01
0x000910ce|FL|1|K|PET vqc_y_axis_swivel|GEMS_PETD_01
0x000910cf|FL|1|K|PET vqc_z_axis_trans|GEMS_PETD_01
0x000910d0|FL|1|K|PET vqc_z_axis_roll|GEMS_PETD_01
0x000910d1|LO|1|R|PET ctac_conv_scale|GEMS_PETD_01
0x000910d2|UI|1|R|PET image_set_id|GEMS_PETD_01
0x000910d3|SL|1|K|PET constrast_route|GEMS_PETD_01
0x000910d4|LO|1|R|PET ctac_conv_scale|GEMS_PETD_01
0x000910d5|FL|1|K|PET loop_filter_parm|GEMS_PETD_01
0x000910d6|FL|1|K|PET image_one_loc|GEMS_PETD_01
0x000910d7|FL|1|K|PET image_index_loc|GEMS_PETD_01
0x000910d8|SL|1|K|PET frame_number|GEMS_PETD_01
0x000910d9|SL|1|K|PET list_file_exists|GEMS_PETD_01
0x000910da|ST|1|K|PET where_is_list_frame|GEMS_PETD_01
0x000910db|SL|1|K|PET ir_z_filter_flag|GEMS_PETD_01
0x000910dc|FL|1|K|PET ir_z_filter_ratio|GEMS_PETD_01
0x000910dd|US|1|K|PET num_of_rr_interval|GEMS_PETD_01
0x000910de|US|1|K|PET num_of_time_slots|GEMS_PETD_01
0x000910df|US|1|K|PET num_of_slices|GEMS_PETD_01
0x000910e0|US|1|K|PET num_of_time_slices|GEMS_PETD_01
0x000910e1|SL|1|K|PET unlisted_scan|GEMS_PETD_01
0x000910e2|SL|1|K|PET rest_stress|GEMS_PETD_01
0x000910e3|FL|1|K|PET phase percentage|GEMS_PETD_01
0x000910e4|ST|1|R|Recon Protocol|GEMS_PETD_01
0x000910e5|FL|1|K|PET left shift|GEMS_PETD_01
0x000910e6|FL|1|K|PET posterior shift|GEMS_PETD_01
0x000910e7|FL|1|K|PET superior shift|GEMS_PETD_01
0x000910e8|SL|1|K|PET acq_bin_num|GEMS_PETD_01
0x000910e9|FL|1|K|PET acq_bin_dur_percent|GEMS_PETD_01
0x000910ea|SL|1|K|3D Filter flag|GEMS_PETD_01
0x000910eb|FL|1|K|3D Filter cutoff|GEMS_PETD_01
0x000910ec|SL|1|K|3D Filter order|GEMS_PETD_01
0x000910f0|UI|1|R|Reformat group|GEMS_PETD_01
0x000910f1|SL|1|K|PET prompt gamma|GEMS_PETD_01
0x000910f2|UI|1|R|PET tracerInjection_UID|GEMS_PETD_01
#|||||
0x00110010|LO|1|X|GEHC Private Creator ID|GEMS_PETD_01
0x00111001|SQ|1|X|PET ROI Sequence|GEMS_PETD_01
0x00111002|UI|1|X|PET ROI.roi_id|GEMS_PETD_01
0x00111003|UI|1|X|PET ROI.image_id|GEMS_PETD_01
0x00111004|UI|1|X|PET ROI.compatible_version|GEMS_PETD_01
0x00111005|SH|1|X|PET ROI.software_version|GEMS_PETD_01
0x00111006|LO|1|X|PET ROI.roi_name|GEMS_PETD_01
0x00111007|DT|1|X|PET ROI.roi_datetime|GEMS_PETD_01
0x00111008|SL|1|X|PET ROI.roi_type|GEMS_PETD_01
0x00111009|FL|1|X|PET ROI.center_x|GEMS_PETD_01
0x0011100A|FL|1|X|PET ROI.center_y|GEMS_PETD_01
0x0011100B|FL|1|X|PET ROI.width|GEMS_PETD_01
0x0011100C|FL|1|X|PET ROI.height|GEMS_PETD_01
0x0011100D|FL|1|X|PET ROI.angle|GEMS_PETD_01
0x0011100E|SL|1|X|PET ROI.number_of_points|GEMS_PETD_01
0x0011100F|OB|1|X|PET ROI.roi_data|GEMS_PETD_01
0x00111010|SL|1|X|PET ROI.roi_size|GEMS_PETD_01
0x00111011|LO|1|X|PET ROI.color|GEMS_PETD_01
0x00111012|SL|1|X|PET ROI.line_type|GEMS_PETD_01
0x00111013|SL|1|X|PET ROI.line_width|GEMS_PETD_01
0x00111014|SL|1|X|PET ROI.roi_number|GEMS_PETD_01
0x00111015|SL|1|X|PET ROI.convex|GEMS_PETD_01
0x00111016|SL|1|X|PET ROI.atten_cor_flag|GEMS_PETD_01
#|||||
0x00130010|LO|1|X|GEHC Private Creator ID|GEMS_PETD_01
0x00131001|SQ|1|X|PET Annotation Sequence|GEMS_PETD_01
0x00131002|UI|1|X|PET Annotation.annotation_id|GEMS_PETD_01
0x00131003|UI|1|X|PET Annotation.image_id|GEMS_PETD_01
0x00131004|SH|1|X|PET Annotation.compatible_version|GEMS_PETD_01
0x00131005|SH|1|X|PET Annotation.software_version|GEMS_PETD_01
0x00131006|SL|1|X|PET Annotation.type|GEMS_PETD_01
0x00131007|LO|1|X|PET Annotation.font_name|GEMS_PETD_01
0x00131008|SH|1|X|PET Annotation.font_size|GEMS_PETD_01
0x00131009|LO|1|X|PET Annotation.foreground_color|GEMS_PETD_01
0x0013100A|LO|1|X|PET Annotation.background_color|GEMS_PETD_01
0x0013100B|SL|1|X|PET Annotation.coordinate_system|GEMS_PETD_01
0x0013100C|FL|1|X|PET Annotation.start_x|GEMS_PETD_01
0x0013100D|FL|1|X|PET Annotation.start_y|GEMS_PETD_01
0x0013100E|FL|1|X|PET Annotation.end_x|GEMS_PETD_01
0x0013100F|FL|1|X|PET Annotation.end_y|GEMS_PETD_01
0x00131010|SL|1|X|PET Annotation.start_symbol|GEMS_PETD_01
0x00131011|SL|1|X|PET Annotation.end_symbol|GEMS_PETD_01
